,Unnamed: 0,question_id,context,question,quiz_subject_id,question_image,year,examining_board
7245,7245,9548,,"Acerca do monitoramento da pesca em reservatórios, lagos e rios,julgue os itens a seguir.Nos estudos de monitoramento, a proporção sexual entremachos e fêmeas não contribui para a avaliação do estoqueou para a caracterização da estrutura de uma espécie oupopulação onde a espécie está inserida.",5,,2007,cespe
7246,7246,9549,,"Com referência às idéias do texto, julgue os itens a seguir.Produzir o mesmo produto o tempo todo é mais um requisitoque sustenta a tese da empresa-máquina ou locomotiva; parteda hipótese de que todas as pessoas são iguais e querem asmesmas coisas.",5,,2007,cespe
7247,7247,9550,,"Com referência às idéias do texto, julgue os itens a seguir.A ausência de significado para o trabalho é um tristedenominador comum para quem produz: não se conseguegerar comprometimento nas pessoas que produzem semestímulo.",5,,2007,cespe
7248,7248,9551,,"Mantendo-se a correção gramatical do texto, é correto

substituir-se
“Uma empresa até pode se parecer com uma máquina"" (l14- 15) por Até uma empresa pode assemelhar-se à umamáquina.",5,,2007,cespe
7249,7249,9552,,"Mantendo-se a correção gramatical do texto, é correto substituir-se“Uma delas é vê-la como uma máquina"" (l2) por Umadessas é vê-la tal qual uma máquina.",5,,2007,cespe
7250,7250,9553,,"Acerca das relações sintático-semânticas presentes no texto, julgue os itens subseqüentes.O trecho “para aquele que o executa"" (l27-28) classifica-secomo oração subordinada e tem o sentido de finalidade.",5,,2007,cespe
7251,7251,9554,,"Mantendo-se a correção gramatical do texto, é correto

substituir-se
“colocaram a produtividade como principal meta"" (l.11-12)por colocaram-lhe na situação de meta principal.",5,,2007,cespe
7252,7252,9555,,"Acerca das relações sintático-semânticas presentes no texto, julgue os itens subseqüentes.Nas linhas 21 e 22, a passagem “produto mais nobre evalioso do sistema humano"" está ligada semanticamente àpalavra “criatividade"".",5,,2007,cespe
7253,7253,9556,,"Acerca das relações sintático-semânticas presentes no texto, julgue os itens subseqüentes.
Nas linhas 25 e 26, a expressão “piloto automático"", em suasduas ocorrências, exerce a função sintática de complementodo verbo antecedente.",5,,2007,cespe
7254,7254,9557,,"Com referência às idéias do texto, julgue os itens a seguir.Alguns líderes querem resolver o problema da produtividadedos funcionários recorrendo a algum sistema técnicoinfalível e, além disso, reivindicam um plano de recompensa,para remunerar os funcionários com base no que foramcapazes de produzir.",5,,2007,cespe
7255,7255,9558,,"Mantendo-se a correção gramatical do texto, é correto

substituir-se
“colocaram a produtividade como principal meta"" (l11-12)por colocaram-lhe na situação de meta principal.",5,,2007,cespe
7256,7256,9559,,"Acerca das relações sintático-semânticas presentes no texto, julgue os itens subseqüentes.

A partir da leitura do texto acima, julgue os itens a seguir,

relativos à tipologia textual e à redação de correspondências

oficiais.
A última fala, nas linhas 44 e 45, na forma como se encontra,poderia constar de um requerimento, em que o profissionalestivesse solicitando emprego.",5,,2007,cespe
7257,7257,9560,,"Mantendo-se a correção gramatical do texto, é correto substituir-se
“Uma empresa até pode se parecer com uma máquina"" (l14- 15) por Até uma empresa pode assemelhar-se à umamáquina.",5,,2007,cespe
7258,7258,9561,,"Julgue os itens a seguir, a respeito da organização das idéias e dasestruturas lingüísticas do texto acima.A expressão ""Desde então"" (L.6), com valor temporal, remete ao surgimento do documento ""Nosso Futuro Comum"" (L.1).",5,,2007,cespe
7259,7259,9562,,"Acerca das estruturas lingüísticas do texto acima e da organizaçãode suas idéias, julgue os itens subseqüentes, considerando, ainda,aspectos relativos à questão ambiental no mundo contemporâneo.Depreende-se da argumentação do texto que, se o Mar Mediterrâneo não fosse o ""Berço da civilização ocidental"" (L.1), seus níveis de poluição não seriam tão altos.",5,,2007,cespe
7260,7260,9563,,"Com referência às idéias e às estruturas lingüísticas do textoacima, que é parte de uma entrevista de Al Gore à Revista Veja,julgue os seguintes itens.Da resposta de Al Gore subentende-se que as ""mudanças"" mencionadas na pergunta referem-se a mudanças positivas que visam reverter o processo de degradação da Terra.",5,,2007,cespe
7261,7261,9564,,"Com referência às idéias e às estruturas lingüísticas do textoacima, e considerando o atual cenário econômico-financeiromundial, julgue os itens de 21 a 29.Mencionados no texto, os chamados Tigres Asiáticos também têm em comum a decisão estratégica de investir maciçamente na educação, fato que analistas consideram essencial para os bons resultados econômicos por eles obtidos.",5,,2007,cespe
7262,7262,9565,,"Com referência às idéias e às estruturas lingüísticas do textoacima, e considerando o atual cenário econômico-financeiromundial, julgue os itens de 21 a 29.A substituição da vírgula depois de ""Índia"" (L.7) pela conjunção e preserva a coerência e a correção gramatical do texto.",5,,2007,cespe
7263,7263,9566,,"Julgue os seguintes itens, a respeito do texto acima.A mudança de posição do pronome átono em ""fala-se"" (L.20) para antes do verbo desrespeitaria as regras de colocação pronominal da norma culta brasileira.",5,,2007,cespe
7264,7264,9567,,"Compare as informações da figura acima e julgue os seguintes itens.Está gramaticalmente correta e coerente com as informações dos trechos finais das duas colunas a seguinte afirmação: Apesar de a reativação do etanol gerasse milhões de empregos, as relações não degradantes de trabalho é exigência das autoridades européias, ameaçando impor-lhe barreiras.",5,,2007,cespe
7265,7265,9568,,"A partir do texto acima, julgue os itens subseqüentes.Na linha 10, o emprego da preposição antes de ""que sejam"" deve-se à presença do substantivo ""risco"".",5,,2007,cespe
7266,7266,9569,,"A partir do texto acima, julgue os itens subseqüentes.Mantém-se a correção gramatical do período e atribuise maior formalidade ao texto ao se empregar de os brasileiros em vez da expressão ""dos brasileiros"" (L.20-21).",5,,2007,cespe
7267,7267,9570,,"Considere o texto acima, composto de informações verbais e visuais,para julgar os seguintes itens.O fato de os termos do número (L.5), das conexões (L.6) e do tempo (L.7) iniciarem-se com a mesma preposição indica que esses termos são complementos de elevação (L.5).",5,,2007,cespe
7268,7268,9571,,"Considere o texto acima, composto de informações verbais e visuais,para julgar os seguintes itens.As informações do gráfico II correspondem às informações do primeiro período sintático do texto verbal.",5,,2007,cespe
7269,7269,9572,,"Com referência às idéias e às estruturas lingüísticas do textoacima, julgue os itens que se seguem.O sinal indicativo de crase em ""à carreira"" (L.8) justifica-se pela regência da palavra ""garantia"" e pela presença de artigo definido feminino singular.",5,,2007,cespe
7270,7270,9573,,"Em relação às idéias e a aspectos morfossintáticos do texto acima,julgue os itens a seguir.A substituição de ""se decompõe"" (L.7) por é decomposto mantém a correção gramatical do período.",5,,2007,cespe
7271,7271,9574,,"Com referência às idéias e às estruturas lingüísticas do textoacima, julgue os itens que se subseguem.Em ""de como transformar"" (L.3), o emprego da preposição ""de"" é exigido pela regência de ""transformar"".",5,,2007,cespe
7272,7272,9575,,"Com referência às idéias e às estruturas lingüísticas do textoacima, julgue os itens que se subseguem.O emprego de sinal indicativo de crase em ""às empresas"" (L.6) justifica-se pela regência de ""capital"" (L.6) e pela presença de artigo definido feminino singular.",5,,2007,cespe
7273,7273,9576,,"Os trechos abaixo compõem parte de um texto adaptado doeditorial de Valor Econômico de 3/10/2007. Julgue-os quanto aaspectos gramaticais.Uma radical mudança na qualidade das práticas ligadas ao ensino tornam-se fundamentais, não apenas para suprir uma demanda por mão-de-obra qualificada cada vez maior. Como política pública, ela deve ter como objetivo uma maior eqüedade de oportunidades entre brasileiros, seja eles pobres e ricos.",5,,2007,cespe
7274,7274,9577,,"Com base no texto acima, julgue (C ou E) os itens seguintes.Segundo Gramsci, quanto mais complexa for a relação social, mais tênue será a distinção entre Homo faber e Homo sapiens.",5,,2007,cespe
7275,7275,9578,,"Em cada um dos itens abaixo é apresentada, em relação a trechosdo texto, uma alternativa de colocação pronominal. Com base naprescrição gramatical, julgue (C ou E) cada proposta apresentada.'Não se pode separar' (l.11) / Não pode-se separar",5,,2007,cespe
7276,7276,9579,,"Em cada um dos itens abaixo é apresentada, em relação a trechosdo texto, uma alternativa de colocação pronominal. Com base naprescrição gramatical, julgue (C ou E) cada proposta apresentada.""um e outro se irão fechando"" (l.18-19) / um e outro irão-se fechando",5,,2007,cespe
7277,7277,9580,,"Acerca de aspectos gramaticais e estilísticos do texto, julgue(C ou E) os itens que se seguem.O período ""Todos os (...) de intelectuais"" (l.9-11) poderia, sem que se alterasse seu sentido original, ser corretamente reescrito da seguinte forma: Pode-se dizer que, apesar de não exercer sempre, na sociedade, a função de intelectual, todo o ser humano é intelectual.",5,,2007,cespe
7278,7278,9581,,"O vocábulo ""simplesmente"" é empregado com o mesmo sentido nas linhas 12, 25 e 35 do texto.",5,,2007,cespe
7279,7279,9582,,"No trecho ""mas de outra maneira de entender, de conceber, talvez mesmo de sentir o mundo"" (l.14-15), observa-se a ocorrência de um único termo como complemento de três verbos.",5,,2007,cespe
7280,7280,9583,,"Considerando os sentidos do texto acima, julgue (C ou E) osseguintes itens.A palavra ""iniludivelmente"" (R.23) significa, no texto, indubitavelmente.",5,,2007,cespe
7281,7281,9584,,"Considerando os sentidos e os aspectos morfossintáticos dotexto, julgue (C ou E) os itens a seguir.A expressão ""neste livro de história"" (l.22-23) designa o livro do qual se extraiu o texto.",5,,2007,cespe
7282,7282,9585,,"Considerando os sentidos e os aspectos morfossintáticos do textoacima, julgue (C ou E) os itens a seguir.Nos termos ""seu produto"" (l.14) e ""Sua geografia"" (l.15), os pronomes possessivos remetem ao mesmo referente.",5,,2007,cespe
7283,7283,9586,,"Com relação ao texto, julgue (C ou E) os seguintes itens.O trecho citado na nota do texto revela que Oswald de Andrade considerava benéfica a miscigenação.",5,,2007,cespe
7284,7284,9587,,"Considerando os sentidos do texto, julgue (C ou E) os seguintesitens.A relação entre Jadon e seus companheiros de refeitório era de mútua indiferença.",5,,2007,cespe
7285,7285,9588,,"Texto para os itens de 1 a 141 Os bancos médios alcançaram um de seusmelhores anos em 2006. A rigor, essas instituições nãooptaram por nenhuma profunda ou surpreendente mudança4 de foco estratégico. Bem ao contrário, elas apenas voltarama atuar essencialmente como bancos: no ano passado acarteira de crédito dessas casas bancárias cresceu 39,2%,7 enquanto a carteira dos dez maiores bancos do paísaumentou 26,2%, ambos com referência a 2005.É apressado asseverar que essa expansão do10 segmento possa gerar maior concorrência no setor. Valelembrar, apenas como comparação, que a chegada dosbancos estrangeiros (nos anos 90) não surtiu o efeito13 esperado quanto à concorrência bancária. Os bancosestrangeiros cobram o preço mais alto em 21 tarifas. E osbancos privados nacionais, médios e grandes, têm os preços16 mais altos em outras 21. O tamanho do banco não determinaoempenho na cobrança de tarifas. O principal motivo dafraca aceleração da concorrência do sistema bancário é a19 permanência dos altos spreads, a diferença entre o que obanco paga ao captar e o que cobra ao emprestar, que não sealtera muito, entre instituições grandes ou médias.22 Vale notar, também, que os bons resultados dosbancos médios brasileiros atraíram grandes instituições dosetor bancário internacional interessadas em participação25 segmentada em forma de parceria. O Sistema FinanceiroNacional só tem a ganhar com esse tipo de integração. Dessaforma, o cenário, no médio prazo, é de acelerado movimento28 de fusões entre bancos médios, processo que já começou.Será um novo capítulo da história bancária do país.Gazeta Mercantil, Editorial, 28/3/2007.Na linha 5, mantém-se a correção gramatical do texto ao se substituir o sinal de dois-pontos por ponto final, colocandose inicial maiúscula em ""no"".",5,,2007,cespe
7286,7286,9589,,"Texto para os itens de 1 a 141 Os bancos médios alcançaram um de seusmelhores anos em 2006. A rigor, essas instituições nãooptaram por nenhuma profunda ou surpreendente mudança4 de foco estratégico. Bem ao contrário, elas apenas voltarama atuar essencialmente como bancos: no ano passado acarteira de crédito dessas casas bancárias cresceu 39,2%,7 enquanto a carteira dos dez maiores bancos do paísaumentou 26,2%, ambos com referência a 2005.É apressado asseverar que essa expansão do10 segmento possa gerar maior concorrência no setor. Valelembrar, apenas como comparação, que a chegada dosbancos estrangeiros (nos anos 90) não surtiu o efeito13 esperado quanto à concorrência bancária. Os bancosestrangeiros cobram o preço mais alto em 21 tarifas. E osbancos privados nacionais, médios e grandes, têm os preços16 mais altos em outras 21. O tamanho do banco não determinaoempenho na cobrança de tarifas. O principal motivo dafraca aceleração da concorrência do sistema bancário é a19 permanência dos altos spreads, a diferença entre o que obanco paga ao captar e o que cobra ao emprestar, que não sealtera muito, entre instituições grandes ou médias.22 Vale notar, também, que os bons resultados dosbancos médios brasileiros atraíram grandes instituições dosetor bancário internacional interessadas em participação25 segmentada em forma de parceria. O Sistema FinanceiroNacional só tem a ganhar com esse tipo de integração. Dessaforma, o cenário, no médio prazo, é de acelerado movimento28 de fusões entre bancos médios, processo que já começou.Será um novo capítulo da história bancária do país.Gazeta Mercantil, Editorial, 28/3/2007.A inserção do pronome Ela antes de ""Será um novo capítulo"" (L.29), com ajuste de maiúscula, mantém a coesão textual.",5,,2007,cespe
7287,7287,9590,,"Texto para os itens de 1 a 141 Os bancos médios alcançaram um de seusmelhores anos em 2006. A rigor, essas instituições nãooptaram por nenhuma profunda ou surpreendente mudança4 de foco estratégico. Bem ao contrário, elas apenas voltarama atuar essencialmente como bancos: no ano passado acarteira de crédito dessas casas bancárias cresceu 39,2%,7 enquanto a carteira dos dez maiores bancos do paísaumentou 26,2%, ambos com referência a 2005.É apressado asseverar que essa expansão do10 segmento possa gerar maior concorrência no setor. Valelembrar, apenas como comparação, que a chegada dosbancos estrangeiros (nos anos 90) não surtiu o efeito13 esperado quanto à concorrência bancária. Os bancosestrangeiros cobram o preço mais alto em 21 tarifas. E osbancos privados nacionais, médios e grandes, têm os preços16 mais altos em outras 21. O tamanho do banco não determinaoempenho na cobrança de tarifas. O principal motivo dafraca aceleração da concorrência do sistema bancário é a19 permanência dos altos spreads, a diferença entre o que obanco paga ao captar e o que cobra ao emprestar, que não sealtera muito, entre instituições grandes ou médias.22 Vale notar, também, que os bons resultados dosbancos médios brasileiros atraíram grandes instituições dosetor bancário internacional interessadas em participação25 segmentada em forma de parceria. O Sistema FinanceiroNacional só tem a ganhar com esse tipo de integração. Dessaforma, o cenário, no médio prazo, é de acelerado movimento28 de fusões entre bancos médios, processo que já começou.Será um novo capítulo da história bancária do país.Gazeta Mercantil, Editorial, 28/3/2007.Considere que a carteira de crédito de determinado banco de tamanho médio seja formada exclusivamente de créditos imobiliários e que os contratos efetuados durante o ano de 2005 tenham somado R$ 75 milhões. Nessa situação, de acordo com o texto, é possível que durante o ano de 2006 essa casa bancária tenha contratado mais de R$ 100 milhões de empréstimos para o setor imobiliário.",5,,2007,cespe
7288,7288,9591,,"Texto para os itens de 15 a 241 Não foi por falta de aviso. Desde 2004, aAeronáutica vem advertindo dos riscos do desinvestimentono controle do tráfego aéreo. Ao apresentar suas propostas4 orçamentárias de 2004, 2005 e 2006, o Departamento deControle do Espaço Aéreo (DECEA) informou, por escrito,que a não liberação integral dos recursos pedidos levaria7 à situação vivida agora no país. Mesmo assim, as verbasforam cortadas ano após ano pelo governo, em doismomentos: primeiro no orçamento, depois na liberação10 efetiva do dinheiro.As advertências do DECEA foram feitas àSecretaria de Orçamento Federal do Ministério do13 Planejamento, na oportunidade em que foram solicitadasverbas para operação, manutenção, desenvolvimento emodernização do Sistema de Controle do Espaço Aéreo16 Brasileiro (SISCEAB). Elas são citadas em relatório doTribunal de Contas da União (TCU).O Estado de S.Paulo, 25/3/2007, p. C6 (com adaptações).Com referência às estruturas e às idéias do texto, bem como a aspectos associados aos temas nele tratados, julgue os próximos itens. Um acidente no espaço aéreo brasileiro que envolveu duas aeronaves e causou a morte de 154 pessoas explicitou alguns dos graves problemas relativos ao controle do tráfego aéreo no país e foi o motivo oficial para a criação de CPI na Câmara dos Deputados.",5,,2007,cespe
7289,7289,9592,,"Texto para os itens de 25 a 351 Em meio a uma crise da qual ainda não sabe comoescapar, a União Européia celebra os 50 anos do Tratado deRoma, pontapé inicial da integração no continente. Embora4 sejam muitos os motivos para comemorar, como amanutenção da paz e a consolidação do mercado comum, oschefes dos 27 Estados-membros têm muito com o que se7 preocupar. A discussão sobre a Constituição única não vaiadiante, a expansão para o leste dificulta a tomada dedecisões e os cidadãos têm dificuldade para identificar-se10 como parte da megaestrutura européia.O Estado de S.Paulo, 25/3/2007, p. A20.Com referência às estruturas e às idéias do texto, bem como aaspectos associados aos temas nele tratados, julgue os itenssubseqüentes.As vírgulas logo após ""comemorar"" (L4) e ""comum"" (L5) podem, sem prejuízo para a correção gramatical do do período, ser substituídas por travessões.",5,,2007,cespe
7290,7290,9593,,"A Airbus mantém 4.463 aeronaves em operação, enquanto a Boeing tem 24 mil - incluindo 5 mil Boeing 737, o principal rival do Airbus 320, o mesmo modelo do envolvido em recente acidente aéreo. As duas empresas travam um duelo à parte pelo mercado da aeronáutica. No ano passado, a Airbus recebeu 791 encomendas contra 1.044 da Boeing. No entanto, a Airbus entregou 434 aviões a jato; sua concorrente, 398. A disputa não se restringe aos números. As duas fabricantes se acusam de manobras ilegais na busca pelo consumidor. A Boeing tem protestado pela ajuda dos governos à Airbus. Por sua vez, a Airbus acusa a Boeing de receber subsídios ilegais por meio de contratos para o setor militar e para pesquisas, além de redução de impostos. Correio Braziliense, 30/7/2007, p. 8 (com adaptações). Tendo o texto acima como referência inicial, julgue os itens subseqüentes, quanto às suas estruturas lingüísticas e a aspectos marcantes da realidade mundial contemporânea.O termo ""enquanto"" (l.2) pode, sem prejuízo para a correção gramatical do período, ser substituído por ao passo que.",5,,2007,cespe
7291,7291,9594,,"A Airbus mantém 4.463 aeronaves em operação, enquanto a Boeing tem 24 mil - incluindo 5 mil Boeing 737, o principal rival do Airbus 320, o mesmo modelo do envolvido em recente acidente aéreo. As duas empresas travam um duelo à parte pelo mercado da aeronáutica. No ano passado, a Airbus recebeu 791 encomendas contra 1.044 da Boeing. No entanto, a Airbus entregou 434 aviões a jato; sua concorrente, 398. A disputa não se restringe aos números. As duas fabricantes se acusam de manobras ilegais na busca pelo consumidor. A Boeing tem protestado pela ajuda dos governos à Airbus. Por sua vez, a Airbus acusa a Boeing de receber subsídios ilegais por meio de contratos para o setor militar e para pesquisas, além de redução de impostos. Correio Braziliense, 30/7/2007, p. 8 (com adaptações). Tendo o texto acima como referência inicial, julgue os itens subseqüentes, quanto às suas estruturas lingüísticas e a aspectos marcantes da realidade mundial contemporânea.Em ""se acusam"" (l.10), a partícula ""se"" indica voz passiva sintética.",5,,2007,cespe
7292,7292,9595,,"1 O século XX testemunhou o desenvolvimento de grandes eventos esportivos, tanto em escala mundial - como os Jogos Olímpicos e a Copa do Mundo - quanto 4 regional, com disputas nos vários continentes. Regionalmente, é inegável que o principal são os Jogos Pan-americanos. Todos esses verdadeiros espetáculos do 7 esporte internacional se caracterizam como espaço de solidariedade e congraçamento entre os povos, momento de paz e exemplo de um mundo onde adversário não é inimigo 10 e as batalhas entre os países ocorrem sem derramamento de sangue. Nas Américas, os jogos estimulam a reflexão sobre as possibilidades de um continente unido, pacífico, próspero, 13 com a construção de uma rede de solidariedade e cooperação por meio do esporte, uma das principais expressões do pan-americanismo.Fernando Vale Castro. Revista de História da Biblioteca Nacional, ano 2, n.º 22, jul./2007, p. 21 (com adaptações).Em relação ao texto acima, julgue os itens que se seguem.Na linha 12, o emprego de vírgulas após ""unido"" e após ""pacífico"" tem justificativas diferentes.",5,,2007,cespe
7293,7293,9596,,"1 O século XX testemunhou o desenvolvimento de grandes eventos esportivos, tanto em escala mundial - como os Jogos Olímpicos e a Copa do Mundo - quanto 4 regional, com disputas nos vários continentes. Regionalmente, é inegável que o principal são os Jogos Pan-americanos. Todos esses verdadeiros espetáculos do 7 esporte internacional se caracterizam como espaço de solidariedade e congraçamento entre os povos, momento de paz e exemplo de um mundo onde adversário não é inimigo 10 e as batalhas entre os países ocorrem sem derramamento de sangue. Nas Américas, os jogos estimulam a reflexão sobre as possibilidades de um continente unido, pacífico, próspero, 13 com a construção de uma rede de solidariedade e cooperação por meio do esporte, uma das principais expressões do pan-americanismo.Fernando Vale Castro. Revista de História da Biblioteca Nacional, ano 2, n.º 22, jul./2007, p. 21 (com adaptações).Em relação ao texto acima, julgue os itens que se seguem.Subentende-se após ""quanto"" (l.3) a elipse da expressão como.",5,,2007,cespe
7294,7294,9597,,"1 O século XX testemunhou o desenvolvimento de grandes eventos esportivos, tanto em escala mundial - como os Jogos Olímpicos e a Copa do Mundo - quanto 4 regional, com disputas nos vários continentes. Regionalmente, é inegável que o principal são os Jogos Pan-americanos. Todos esses verdadeiros espetáculos do 7 esporte internacional se caracterizam como espaço de solidariedade e congraçamento entre os povos, momento de paz e exemplo de um mundo onde adversário não é inimigo 10 e as batalhas entre os países ocorrem sem derramamento de sangue. Nas Américas, os jogos estimulam a reflexão sobre as possibilidades de um continente unido, pacífico, próspero, 13 com a construção de uma rede de solidariedade e cooperação por meio do esporte, uma das principais expressões do pan-americanismo.Fernando Vale Castro. Revista de História da Biblioteca Nacional, ano 2, n.º 22, jul./2007, p. 21 (com adaptações).Em relação ao texto acima, julgue os itens que se seguem.A substituição dos travessões das linhas 2 e 3 por parênteses prejudica a correção gramatical do período.",5,,2007,cespe
7295,7295,9598,,"1 O século XX testemunhou o desenvolvimento de grandes eventos esportivos, tanto em escala mundial - como os Jogos Olímpicos e a Copa do Mundo - quanto 4 regional, com disputas nos vários continentes. Regionalmente, é inegável que o principal são os Jogos Pan-americanos. Todos esses verdadeiros espetáculos do 7 esporte internacional se caracterizam como espaço de solidariedade e congraçamento entre os povos, momento de paz e exemplo de um mundo onde adversário não é inimigo 10 e as batalhas entre os países ocorrem sem derramamento de sangue. Nas Américas, os jogos estimulam a reflexão sobre as possibilidades de um continente unido, pacífico, próspero, 13 com a construção de uma rede de solidariedade e cooperação por meio do esporte, uma das principais expressões do pan-americanismo.Fernando Vale Castro. Revista de História da Biblioteca Nacional, ano 2, n.º 22, jul./2007, p. 21 (com adaptações).Em relação ao texto acima, julgue os itens que se seguem.A estrutura ""são os Jogos Pan-americanos"" (l.5-6) exemplifica um caso em que o verbo está no plural para concordar com o predicativo.",5,,2007,cespe
7296,7296,9599,,"1 Quando uma empresa ou um instituto oufundação empresarial decide incentivar a formação deuma rede social para contribuir com o desenvolvimento de4 determinada comunidade, ela está assumindo o papel deprodutor social do processo, isso é, aquele que temcondições econômicas, organizacionais, técnicas e7 profissionais para viabilizar uma iniciativa dedesenvolvimento social, nesse caso, uma rede. As empresasque pretendem fazer um investimento social mais eficaz10 tendem a não ser as executoras dos projetos, contratandoconsultores ou organizações especializadas paradesenvolvê-los. Ao adotar essa estratégia, a empresa13 compartilha o papel de produtora social com a organizaçãoexecutora. Sem dúvida, a decisão de incentivar a formação deuma rede comunitária está sempre associada à missão de16 contribuir para o desenvolvimento social local. Essa missãoé particularmente coerente no caso de empresas comunidades industriais em pequenas cidades,onde sua posição19 (muitas vezes, hegemônica) lhes confere capilaridade e poderde convocatória, que podem ser colocados a serviço dacomunidade que vive na cidade.Idem, ibidem.Com base no texto acima, julgue os itens que se seguem. A palavra ""hegemônica"" (l.19) está sendo empregada com o sentido de posição de superioridade, de liderança.",5,,2007,cespe
7297,7297,9600,,"Com relação ao texto acima, julgue os próximos itens.Com igual correção gramatical, a primeira oração do texto poderia ser expressa da seguinte forma: Se caso você estacione o veículo sobre a calçada.",5,,2007,cespe
7298,7298,9601,,"Com relação ao texto acima, julgue os itens subseqüentes.Esse texto classifica-se como narrativo, visto que apresenta, de forma objetiva, fatos encadeados no tempo.",5,,2007,cespe
7299,7299,9602,,"Com base nos aspectos sintático-semânticos do texto acima,julgue os seguintes itens.O deslocamento da expressão em uma modesta casa em Assunção, (L.2) para o início do período sintático, com os devidos ajustes nas letras maiúscula e minúscula, preservaria a coerência e a correção gramatical do texto.",5,,2007,cespe
7300,7300,9603,,"Considerando as informações do texto verbal e do gráficoapresentados acima, julgue os itens de 46 a 49.A organização das idéias do texto permite a inserção do sinal de dois-pontos depois de mostra (L.2), sem prejuízo da correção gramatical.",5,,2007,cespe
7301,7301,9604,,"Com base nas estruturas lingüísticas, nos aspectos textuais e nasidéias apresentadas no texto acima, julgue os itens a seguir.Embora se altere o modo verbal empregado, preservam-se a coerência de argumentação e a correção gramatical do texto ao se substituir tiverem (L.4) por tem.",5,,2007,cespe
7302,7302,9605,,"Julgue os próximos itens, a respeito das estruturas lingüísticas eda organização das idéias no texto acima. A presença da preposição de antes do termo auto- confiança (L.3) indica que esse termo é complemento de desenvolvimento (L.2), e não de condições domésticas (L.1-2).",5,,2007,cespe
7303,7303,9606,,"Julgue os itens de 25 a 33, a respeito do texto acima.Ao se empregar a preposição em junto à expressão a festa (L.11), formando na festa, mantêm-se a correção gramatical e a coerência da argumentação.",5,,2007,cespe
7304,7304,9607,,"Com base no texto acima, julgue os itens subseqüentes.O pronome lhes (L.5) está flexionado no plural para concordar com o substantivo a que se refere, impressões (L.1).",5,,2007,cespe
7305,7305,9608,,"A partir do texto acima, julgue os itens de 9 a 18.Na linha 11, o sinal de dois-pontos introduz uma enumeração de afirmações que ilustram ou exemplificam a argumentação da oração anterior.",5,,2007,cespe
7306,7306,9609,,"Julgue os itens a seguir quanto às estruturas lingüísticas e àorganização das idéias no texto acima.Se fosse empregado o vocábulo palavras-chaves (L.26) em um texto de documento oficial, seria obrigatória a flexão de plural como palavras-chave, que é, das duas formas gramaticalmente corretas, a mais formal.",5,,2007,cespe
7307,7307,9610,,"Julgue os itens a seguir quanto às estruturas lingüísticas e àorganização das idéias no texto acima.Por estar associada a muito menos (L.16), a preposição em a enfrentá-la (L.17) corresponde a do que.",5,,2007,cespe
7308,7308,9611,,Julgue os itens a seguir quanto às estruturas lingüísticas e àorganização das idéias no texto acima.O fato de a palavra verde-amarelo (L.1) ser grafada com hífen mostra que se trata de uma composição vocabular em que o adjetivo verde passa a ser prefixo.,5,,2007,cespe
7309,7309,9612,,"Julgue os itens que se subseguem, a respeito do trecho deentrevista acima.A síntese objetiva da resposta à pergunta está na afirmação do período iniciado por O risco é que (L.7).",5,,2007,cespe
7310,7310,9613,,"Julgue os itens que se subseguem, a respeito do trecho deentrevista acima.Uma reescrita para o início da resposta do entrevistado, que eliminasse a dupla negativa impossível e não e respeitasse a correção gramatical e a coerência do texto, seria: É quase possível um país como o Brasil exercer um papel...",5,,2007,cespe
7311,7311,9614,,"Considerando que os seguintes itens, na ordem em que sãoapresentados, são partes sucessivas de um texto reproduzido, comadaptações, da revista Planeta (fev./2007, p. 60-1), julgue-osquanto aos seus aspectos gramaticais.Para ela, todos esses problemas não passam de percalços de uma etapa adolescente de nossa existência, e, ao vencê-los, teremos delineado os contornos de uma nova humanidade, mais pacífica e cooperativa.",5,,2007,cespe
7312,7312,9615,,"Com relação aos sentidos e aspectos gramaticais do texto acima,julgue os itens subseqüentes. Estaria mantida a correção gramatical do texto, caso a expressão na sociedade Ll.2) estivesse isolada entre vírgulas.",5,,2007,cespe
7313,7313,9616,,"Com referência às idéias do texto, julgue os itens a seguir.Acerca das relações sintático-semânticas presentes no texto, julgue os itens subseqüentes.Nas linhas 25 e 26, a expressão piloto automático, em suas duas ocorrências, exerce a função sintática de complemento do verbo antecedente.",5,,2007,cespe
7314,7314,9617,,"Com referência às idéias do texto, julgue os itens a seguir.Mantendo-se a correção gramatical do texto, é correto substituir-secolocaram a produtividade como principal meta (L.11-12) por colocaram-lhe na situação de meta principal.",5,,2007,cespe
7315,7315,9618,,"Com referência às idéias do texto, julgue os itens a seguir.Mantendo-se a correção gramatical do texto, é correto substituir-seExistem muitas maneiras (L.1) por Há muitas maneiras.",5,,2007,cespe
7316,7316,9619,,"Com referência às idéias do texto, julgue os itens a seguir.Alguns líderes querem resolver o problema da produtividade dos funcionários recorrendo a algum sistema técnico infalível e, além disso, reivindicam um plano de recompensa, para remunerar os funcionários com base no que foram capazes de produzir.",5,,2007,cespe
